filename,plot no,block/rep,bay,row,Treatment Simple,Variety,2024-11-22 00:00:00,2024-11-29 00:00:00,2024-12-04 00:00:00,2024-12-13 00:00:00,2024-12-17 00:00:00,High lodging/brackling,comp disp,f at break,spike angle,ped curvature,leaf sheath cover,spike Length,spike weight,ped length,internode Length,dist from break,ped dm b,ped dm m,ped dm t,dm at node 2,freq of break at spike,brk at node 2,mean_wall_thickness_mm,median_wall_thickness_mm,mean_per_mm_intensity,median_per_mm_intensity
X-049570.tif,14,2,1,14,37,RGT Planet,0.8888888888888888,3.111111111111111,2.2222222222222223,3.111111111111111,18.22222222222222,N,31.483999999999998,0.422,74.0,175.0,1.0,7.6800000000000015,1.2879999999999998,14.74,11.86,4.02,1.786,1.472,1.108,2.7180000000000004,0.0,0.0,0.3306686286797952,0.330135344073783,2510.8753505753452,2455.262541993281
X-049571.tif,15,2,1,15,37,Cyclops,0.4444444444444444,1.7777777777777777,3.111111111111111,3.5555555555555554,10.666666666666666,N,31.682,0.546,73.2,175.4,0.04,5.640000000000001,1.06,9.120000000000001,9.48,3.8199999999999994,1.652,1.4899999999999998,1.004,2.766,0.0,0.0,0.3157038510449725,0.3028514587595187,2569.161224211383,2549.403409090909
X-049572.tif,15,2,1,15,37,Cyclops,0.4444444444444444,1.7777777777777777,3.111111111111111,3.5555555555555554,10.666666666666666,N,31.682,0.546,73.2,175.4,0.04,5.640000000000001,1.06,9.120000000000001,9.48,3.8199999999999994,1.652,1.4899999999999998,1.004,2.766,0.0,0.0,0.3395092998129898,0.3265763156983978,2577.3037493582947,2497.866868932039
X-049573.tif,15,2,1,15,37,Cyclops,0.4444444444444444,1.7777777777777777,3.111111111111111,3.5555555555555554,10.666666666666666,N,31.682,0.546,73.2,175.4,0.04,5.640000000000001,1.06,9.120000000000001,9.48,3.8199999999999994,1.652,1.4899999999999998,1.004,2.766,0.0,0.0,0.4080367146600573,0.3468149409431764,2506.228066363536,2468.0
X-049574.tif,15,2,1,15,37,Cyclops,0.4444444444444444,1.7777777777777777,3.111111111111111,3.5555555555555554,10.666666666666666,N,31.682,0.546,73.2,175.4,0.04,5.640000000000001,1.06,9.120000000000001,9.48,3.8199999999999994,1.652,1.4899999999999998,1.004,2.766,0.0,0.0,0.3574881289175157,0.3184730096735547,2426.0340229748203,2411.805194805195
X-049575.tif,15,2,1,15,37,Cyclops,0.4444444444444444,1.7777777777777777,3.111111111111111,3.5555555555555554,10.666666666666666,N,31.682,0.546,73.2,175.4,0.04,5.640000000000001,1.06,9.120000000000001,9.48,3.8199999999999994,1.652,1.4899999999999998,1.004,2.766,0.0,0.0,0.2521055828928926,0.2548927391625336,2434.5199912182397,2433.088751779782
X-049576.tif,16,2,1,16,37,Schooner,4.444444444444445,8.0,9.777777777777777,5.333333333333333,23.555555555555557,N,,,,,,,,,,,,,,,,,0.3375928150452177,0.3414646466244704,2349.7289346283637,2339.0176991150443
X-049577.tif,16,2,1,16,37,Schooner,4.444444444444445,8.0,9.777777777777777,5.333333333333333,23.555555555555557,N,,,,,,,,,,,,,,,,,0.2841133133938818,0.2865968984310013,2525.0162192257444,2514.681222707424
X-049578.tif,16,2,1,16,37,Schooner,4.444444444444445,8.0,9.777777777777777,5.333333333333333,23.555555555555557,N,,,,,,,,,,,,,,,,,0.2590570861424764,0.2598444845860522,2399.1381948182384,2394.6075268817203
X-049579.tif,16,2,1,16,37,Schooner,4.444444444444445,8.0,9.777777777777777,5.333333333333333,23.555555555555557,N,,,,,,,,,,,,,,,,,0.2228732647902743,0.2258747360065028,2375.4948541605295,2362.2071428571426
X-049580.tif,16,2,1,16,37,Schooner,4.444444444444445,8.0,9.777777777777777,5.333333333333333,23.555555555555557,N,,,,,,,,,,,,,,,,,0.2367747684954279,0.2363442319389687,2399.102899874641,2391.681536697248
X-049581.tif,17,2,1,17,37,Compass,0.0,1.3333333333333333,1.7777777777777777,4.888888888888888,7.555555555555556,Y,56.85,0.512,40.0,172.2,0.9,6.2,1.4339999999999997,15.239999999999998,10.88,4.1,1.8380000000000003,1.72,1.098,3.126,1.0,0.0,0.3363605527437307,0.3367997523193115,2640.266079094934,2642.180715322458
X-049582.tif,17,2,1,17,37,Compass,0.0,1.3333333333333333,1.7777777777777777,4.888888888888888,7.555555555555556,Y,56.85,0.512,40.0,172.2,0.9,6.2,1.4339999999999997,15.239999999999998,10.88,4.1,1.8380000000000003,1.72,1.098,3.126,1.0,0.0,0.2618068567045867,0.2633222479761,2449.905961889898,2431.488970588235
X-049583.tif,17,2,1,17,37,Compass,0.0,1.3333333333333333,1.7777777777777777,4.888888888888888,7.555555555555556,Y,56.85,0.512,40.0,172.2,0.9,6.2,1.4339999999999997,15.239999999999998,10.88,4.1,1.8380000000000003,1.72,1.098,3.126,1.0,0.0,0.273695233936427,0.2665506221236875,2479.6089971833994,2459.3985507246375
X-049584.tif,17,2,1,17,37,Compass,0.0,1.3333333333333333,1.7777777777777777,4.888888888888888,7.555555555555556,Y,56.85,0.512,40.0,172.2,0.9,6.2,1.4339999999999997,15.239999999999998,10.88,4.1,1.8380000000000003,1.72,1.098,3.126,1.0,0.0,0.0,0.0,2414.9875848678676,2414.995764576458
X-049585.tif,17,2,1,17,37,Compass,0.0,1.3333333333333333,1.7777777777777777,4.888888888888888,7.555555555555556,Y,56.85,0.512,40.0,172.2,0.9,6.2,1.4339999999999997,15.239999999999998,10.88,4.1,1.8380000000000003,1.72,1.098,3.126,1.0,0.0,0.2331742638322786,0.2282438771700732,2434.02666648902,2418.9313909774437
X-049586.tif,18,2,1,18,37,Beast,1.7777777777777777,1.7777777777777777,4.0,4.888888888888888,8.444444444444445,Y,46.197500000000005,0.56,55.25,170.5,1.225,5.300000000000001,1.1224999999999998,15.325000000000001,9.924999999999999,3.0500000000000003,1.7175,1.6099999999999999,1.015,2.9975,1.0,0.0,0.3297257596023231,0.3304884194790156,2590.1881688978683,2590.5276608074173
X-049587.tif,18,2,1,18,37,Beast,1.7777777777777777,1.7777777777777777,4.0,4.888888888888888,8.444444444444445,Y,46.197500000000005,0.56,55.25,170.5,1.225,5.300000000000001,1.1224999999999998,15.325000000000001,9.924999999999999,3.0500000000000003,1.7175,1.6099999999999999,1.015,2.9975,1.0,0.0,0.2924497376901508,0.2889099506121655,2540.086507842722,2530.183274301456
X-049588.tif,18,2,1,18,37,Beast,1.7777777777777777,1.7777777777777777,4.0,4.888888888888888,8.444444444444445,Y,46.197500000000005,0.56,55.25,170.5,1.225,5.300000000000001,1.1224999999999998,15.325000000000001,9.924999999999999,3.0500000000000003,1.7175,1.6099999999999999,1.015,2.9975,1.0,0.0,0.0,0.0,0.0,0.0
X-049589.tif,18,2,1,18,37,Beast,1.7777777777777777,1.7777777777777777,4.0,4.888888888888888,8.444444444444445,Y,46.197500000000005,0.56,55.25,170.5,1.225,5.300000000000001,1.1224999999999998,15.325000000000001,9.924999999999999,3.0500000000000003,1.7175,1.6099999999999999,1.015,2.9975,1.0,0.0,0.3636514570393082,0.3297714544818563,2601.77164017039,2564.225165562914
X-049590.tif,18,2,1,18,37,Beast,1.7777777777777777,1.7777777777777777,4.0,4.888888888888888,8.444444444444445,Y,46.197500000000005,0.56,55.25,170.5,1.225,5.300000000000001,1.1224999999999998,15.325000000000001,9.924999999999999,3.0500000000000003,1.7175,1.6099999999999999,1.015,2.9975,1.0,0.0,0.3071306229387907,0.3096287869728872,2440.948410961584,2435.791950113379
X-049591.tif,19,2,1,19,37,Neo CL,0.4444444444444444,0.4444444444444444,3.5555555555555554,5.333333333333333,9.777777777777777,N,28.5,0.40199999999999997,68.8,174.8,0.08,6.88,0.9339999999999999,12.78,11.32,5.359999999999999,1.2799999999999998,1.16,0.96,2.45,0.0,0.0,0.2728630992264148,0.2754907252444115,2386.5378910593513,2373.653759114911
X-049592.tif,19,2,1,19,37,Neo CL,0.4444444444444444,0.4444444444444444,3.5555555555555554,5.333333333333333,9.777777777777777,N,28.5,0.40199999999999997,68.8,174.8,0.08,6.88,0.9339999999999999,12.78,11.32,5.359999999999999,1.2799999999999998,1.16,0.96,2.45,0.0,0.0,0.2507064542434085,0.2487440052917322,2354.5340133391073,2353.3672041577825
X-049593.tif,19,2,1,19,37,Neo CL,0.4444444444444444,0.4444444444444444,3.5555555555555554,5.333333333333333,9.777777777777777,N,28.5,0.40199999999999997,68.8,174.8,0.08,6.88,0.9339999999999999,12.78,11.32,5.359999999999999,1.2799999999999998,1.16,0.96,2.45,0.0,0.0,0.2942767799668427,0.2923933680762346,2432.28703481295,2411.149845916795
X-049594.tif,19,2,1,19,37,Neo CL,0.4444444444444444,0.4444444444444444,3.5555555555555554,5.333333333333333,9.777777777777777,N,28.5,0.40199999999999997,68.8,174.8,0.08,6.88,0.9339999999999999,12.78,11.32,5.359999999999999,1.2799999999999998,1.16,0.96,2.45,0.0,0.0,0.3034235795170517,0.3143727912401711,2372.006078210183,2371.0257218509646
X-049595.tif,19,2,1,19,37,Neo CL,0.4444444444444444,0.4444444444444444,3.5555555555555554,5.333333333333333,9.777777777777777,N,28.5,0.40199999999999997,68.8,174.8,0.08,6.88,0.9339999999999999,12.78,11.32,5.359999999999999,1.2799999999999998,1.16,0.96,2.45,0.0,0.0,0.3162772431437989,0.3207080442930037,2370.3059573340265,2356.396551724138
X-049596.tif,20,2,1,20,37,Minotaur,0.0,0.4444444444444444,0.4444444444444444,1.7777777777777777,9.333333333333334,N,17.116,0.35,84.0,168.2,0.4,5.18,0.8760000000000001,10.2,9.459999999999999,2.52,1.354,1.174,0.9099999999999999,2.398,0.0,0.0,0.3457863498056746,0.3544993186088413,2484.1750867853675,2458.519230769231
X-049597.tif,20,2,1,20,37,Minotaur,0.0,0.4444444444444444,0.4444444444444444,1.7777777777777777,9.333333333333334,N,17.116,0.35,84.0,168.2,0.4,5.18,0.8760000000000001,10.2,9.459999999999999,2.52,1.354,1.174,0.9099999999999999,2.398,0.0,0.0,0.2830104587433747,0.2812837950731092,2380.2469322035713,2373.852847471127
X-049598.tif,20,2,1,20,37,Minotaur,0.0,0.4444444444444444,0.4444444444444444,1.7777777777777777,9.333333333333334,N,17.116,0.35,84.0,168.2,0.4,5.18,0.8760000000000001,10.2,9.459999999999999,2.52,1.354,1.174,0.9099999999999999,2.398,0.0,0.0,0.3332849962602623,0.3406324293241953,2416.4510831707903,2408.2272727272725
X-049599.tif,20,2,1,20,37,Minotaur,0.0,0.4444444444444444,0.4444444444444444,1.7777777777777777,9.333333333333334,N,17.116,0.35,84.0,168.2,0.4,5.18,0.8760000000000001,10.2,9.459999999999999,2.52,1.354,1.174,0.9099999999999999,2.398,0.0,0.0,0.3636247695480526,0.3694005843500388,2508.382835041077,2481.4495412844035
X-049600.tif,20,2,1,20,37,Minotaur,0.0,0.4444444444444444,0.4444444444444444,1.7777777777777777,9.333333333333334,N,17.116,0.35,84.0,168.2,0.4,5.18,0.8760000000000001,10.2,9.459999999999999,2.52,1.354,1.174,0.9099999999999999,2.398,0.0,0.0,0.2850222776274573,0.2999070877254394,2387.175873993605,2372.2122668828915
X-049601.tif,21,3,1,21,31 + 37,Minotaur,0.4444444444444444,2.2222222222222223,0.8888888888888888,3.5555555555555554,7.555555555555556,N,20.95,0.43599999999999994,50.0,172.8,0.24,5.94,1.044,11.219999999999999,10.459999999999999,4.4399999999999995,1.5139999999999998,1.2533333333333332,0.9279999999999999,2.512,0.0,0.0,0.3430374940606087,0.316070977793114,2631.489240676649,2532.8766233766232
X-049602.tif,21,3,1,21,31 + 37,Minotaur,0.4444444444444444,2.2222222222222223,0.8888888888888888,3.5555555555555554,7.555555555555556,N,20.95,0.43599999999999994,50.0,172.8,0.24,5.94,1.044,11.219999999999999,10.459999999999999,4.4399999999999995,1.5139999999999998,1.2533333333333332,0.9279999999999999,2.512,0.0,0.0,0.7954853260287074,0.4221176110506978,2573.2269657131405,2481.657749586321
X-049603.tif,21,3,1,21,31 + 37,Minotaur,0.4444444444444444,2.2222222222222223,0.8888888888888888,3.5555555555555554,7.555555555555556,N,20.95,0.43599999999999994,50.0,172.8,0.24,5.94,1.044,11.219999999999999,10.459999999999999,4.4399999999999995,1.5139999999999998,1.2533333333333332,0.9279999999999999,2.512,0.0,0.0,0.2460781169465976,0.2492236862268516,2416.2739304186584,2409.6301369863013
X-049604.tif,21,3,1,21,31 + 37,Minotaur,0.4444444444444444,2.2222222222222223,0.8888888888888888,3.5555555555555554,7.555555555555556,N,20.95,0.43599999999999994,50.0,172.8,0.24,5.94,1.044,11.219999999999999,10.459999999999999,4.4399999999999995,1.5139999999999998,1.2533333333333332,0.9279999999999999,2.512,0.0,0.0,0.3207642885682543,0.3305727324987189,2396.2304269503084,2394.1758974358972
X-049605.tif,21,3,1,21,31 + 37,Minotaur,0.4444444444444444,2.2222222222222223,0.8888888888888888,3.5555555555555554,7.555555555555556,N,20.95,0.43599999999999994,50.0,172.8,0.24,5.94,1.044,11.219999999999999,10.459999999999999,4.4399999999999995,1.5139999999999998,1.2533333333333332,0.9279999999999999,2.512,0.0,0.0,0.2635590551554964,0.2635095188292292,2403.240296007582,2402.6222222222223
X-049606.tif,22,3,1,22,31 + 37,Beast,0.0,2.6666666666666665,3.5555555555555554,5.777777777777778,4.444444444444445,N,43.498000000000005,0.374,32.0,162.2,2.2399999999999998,6.26,1.398,12.12,9.54,5.140000000000001,1.704,1.5400000000000003,1.018,2.79,0.0,0.0,0.2854022634405345,0.2838244629558278,2443.5403177657627,2437.1655172413793
X-049607.tif,22,3,1,22,31 + 37,Beast,0.0,2.6666666666666665,3.5555555555555554,5.777777777777778,4.444444444444445,N,43.498000000000005,0.374,32.0,162.2,2.2399999999999998,6.26,1.398,12.12,9.54,5.140000000000001,1.704,1.5400000000000003,1.018,2.79,0.0,0.0,0.2428020194908098,0.2426075209301388,2401.41267926652,2398.0350014136275
X-049608.tif,22,3,1,22,31 + 37,Beast,0.0,2.6666666666666665,3.5555555555555554,5.777777777777778,4.444444444444445,N,43.498000000000005,0.374,32.0,162.2,2.2399999999999998,6.26,1.398,12.12,9.54,5.140000000000001,1.704,1.5400000000000003,1.018,2.79,0.0,0.0,0.2480123904000987,0.2492696639308029,2413.4892340882175,2408.014431907636
X-049609.tif,22,3,1,22,31 + 37,Beast,0.0,2.6666666666666665,3.5555555555555554,5.777777777777778,4.444444444444445,N,43.498000000000005,0.374,32.0,162.2,2.2399999999999998,6.26,1.398,12.12,9.54,5.140000000000001,1.704,1.5400000000000003,1.018,2.79,0.0,0.0,0.2626430254631682,0.2603353133919082,2420.215642774027,2415.5875
X-049610.tif,22,3,1,22,31 + 37,Beast,0.0,2.6666666666666665,3.5555555555555554,5.777777777777778,4.444444444444445,N,43.498000000000005,0.374,32.0,162.2,2.2399999999999998,6.26,1.398,12.12,9.54,5.140000000000001,1.704,1.5400000000000003,1.018,2.79,0.0,0.0,0.2688060242987996,0.2696108762451302,2449.334700887581,2454.74375
X-049611.tif,23,3,1,23,31 + 37,Compass,0.4444444444444444,0.4444444444444444,0.4444444444444444,2.2222222222222223,3.111111111111111,N,27.383999999999997,0.542,65.6,176.2,0.0,5.9399999999999995,1.238,12.6,10.14,5.64,1.59,1.462,1.0580000000000003,2.252,0.0,1.0,0.2900604602427071,0.2942222685178771,2536.937591418592,2538.2196531791906
X-049612.tif,23,3,1,23,31 + 37,Compass,0.4444444444444444,0.4444444444444444,0.4444444444444444,2.2222222222222223,3.111111111111111,N,27.383999999999997,0.542,65.6,176.2,0.0,5.9399999999999995,1.238,12.6,10.14,5.64,1.59,1.462,1.0580000000000003,2.252,0.0,1.0,0.3164366762985698,0.3170083962570688,2541.591939641199,2539.554307116105
X-049613.tif,23,3,1,23,31 + 37,Compass,0.4444444444444444,0.4444444444444444,0.4444444444444444,2.2222222222222223,3.111111111111111,N,27.383999999999997,0.542,65.6,176.2,0.0,5.9399999999999995,1.238,12.6,10.14,5.64,1.59,1.462,1.0580000000000003,2.252,0.0,1.0,0.2773458876195888,0.2799500336517387,2490.0824154770085,2459.8277777777776
X-049614.tif,23,3,1,23,31 + 37,Compass,0.4444444444444444,0.4444444444444444,0.4444444444444444,2.2222222222222223,3.111111111111111,N,27.383999999999997,0.542,65.6,176.2,0.0,5.9399999999999995,1.238,12.6,10.14,5.64,1.59,1.462,1.0580000000000003,2.252,0.0,1.0,0.3368847401712891,0.3322900388685372,2669.6895032055745,2617.807623661397
X-049615.tif,23,3,1,23,31 + 37,Compass,0.4444444444444444,0.4444444444444444,0.4444444444444444,2.2222222222222223,3.111111111111111,N,27.383999999999997,0.542,65.6,176.2,0.0,5.9399999999999995,1.238,12.6,10.14,5.64,1.59,1.462,1.0580000000000003,2.252,0.0,1.0,0.2591251291338328,0.2571486586457192,2447.671631600287,2442.455743747667
X-049616.tif,24,3,1,24,31 + 37,Cyclops,0.0,0.8888888888888888,1.3333333333333333,2.2222222222222223,8.0,N,17.151999999999997,0.8800000000000001,105.4,178.6,0.0,6.06,1.232,9.6,8.6,2.4400000000000004,1.716,1.59,1.0699999999999998,2.822,1.0,0.0,0.2841236857125471,0.2847775812953073,2415.1427983516446,2422.745762711864
X-049617.tif,24,3,1,24,31 + 37,Cyclops,0.0,0.8888888888888888,1.3333333333333333,2.2222222222222223,8.0,N,17.151999999999997,0.8800000000000001,105.4,178.6,0.0,6.06,1.232,9.6,8.6,2.4400000000000004,1.716,1.59,1.0699999999999998,2.822,1.0,0.0,0.2383197108352131,0.2383076604093623,2556.248578821872,2554.0591315453385
X-049618.tif,24,3,1,24,31 + 37,Cyclops,0.0,0.8888888888888888,1.3333333333333333,2.2222222222222223,8.0,N,17.151999999999997,0.8800000000000001,105.4,178.6,0.0,6.06,1.232,9.6,8.6,2.4400000000000004,1.716,1.59,1.0699999999999998,2.822,1.0,0.0,0.2814776096685495,0.2805130647115925,2677.01468795848,2672.151515151515
X-049619.tif,24,3,1,24,31 + 37,Cyclops,0.0,0.8888888888888888,1.3333333333333333,2.2222222222222223,8.0,N,17.151999999999997,0.8800000000000001,105.4,178.6,0.0,6.06,1.232,9.6,8.6,2.4400000000000004,1.716,1.59,1.0699999999999998,2.822,1.0,0.0,0.2721989723302436,0.2790853824294109,2597.8323099266854,2489.987012987013
X-049620.tif,24,3,1,24,31 + 37,Cyclops,0.0,0.8888888888888888,1.3333333333333333,2.2222222222222223,8.0,N,17.151999999999997,0.8800000000000001,105.4,178.6,0.0,6.06,1.232,9.6,8.6,2.4400000000000004,1.716,1.59,1.0699999999999998,2.822,1.0,0.0,0.3263588850062855,0.3223763553055835,2699.53702383728,2678.470626695871
X-049621.tif,25,3,1,25,31 + 37,Schooner,0.0,12.888888888888888,13.777777777777779,12.888888888888888,27.555555555555557,N,57.05,0.41250000000000003,52.25,173.75,0.1,6.324999999999999,1.26,15.825,14.05,9.325,1.885,1.72,1.195,2.54,0.0,0.0,0.2951299982043866,0.265139956801065,2401.6908498690887,2382.496855345912
X-049622.tif,25,3,1,25,31 + 37,Schooner,0.0,12.888888888888888,13.777777777777779,12.888888888888888,27.555555555555557,N,57.05,0.41250000000000003,52.25,173.75,0.1,6.324999999999999,1.26,15.825,14.05,9.325,1.885,1.72,1.195,2.54,0.0,0.0,0.3041656587538933,0.3101668813865987,2428.977249963462,2406.0887573964496
X-049623.tif,25,3,1,25,31 + 37,Schooner,0.0,12.888888888888888,13.777777777777779,12.888888888888888,27.555555555555557,N,57.05,0.41250000000000003,52.25,173.75,0.1,6.324999999999999,1.26,15.825,14.05,9.325,1.885,1.72,1.195,2.54,0.0,0.0,0.3389467559538412,0.3493461572245243,2487.738851097314,2467.698305424145
X-049624.tif,25,3,1,25,31 + 37,Schooner,0.0,12.888888888888888,13.777777777777779,12.888888888888888,27.555555555555557,N,57.05,0.41250000000000003,52.25,173.75,0.1,6.324999999999999,1.26,15.825,14.05,9.325,1.885,1.72,1.195,2.54,0.0,0.0,0.3472017836258588,0.3596439530725823,2499.87667507748,2463.275
X-049625.tif,25,3,1,25,31 + 37,Schooner,0.0,12.888888888888888,13.777777777777779,12.888888888888888,27.555555555555557,N,57.05,0.41250000000000003,52.25,173.75,0.1,6.324999999999999,1.26,15.825,14.05,9.325,1.885,1.72,1.195,2.54,0.0,0.0,0.3219289102154034,0.3224944824304602,2467.358661194704,2466.6080701754386
X-049626.tif,26,3,1,26,31 + 37,Laperouse,0.0,0.4444444444444444,1.3333333333333333,1.7777777777777777,3.5555555555555554,N,59.79599999999999,1.064,79.8,172.8,0.3,6.3,1.346,15.14,11.239999999999998,2.6,1.9920000000000002,1.8479999999999996,1.142,2.962,2.0,0.0,0.3621290246889411,0.3518836390114541,2552.9095432874883,2513.3418058132343
X-049627.tif,26,3,1,26,31 + 37,Laperouse,0.0,0.4444444444444444,1.3333333333333333,1.7777777777777777,3.5555555555555554,N,59.79599999999999,1.064,79.8,172.8,0.3,6.3,1.346,15.14,11.239999999999998,2.6,1.9920000000000002,1.8479999999999996,1.142,2.962,2.0,0.0,0.3145720115461367,0.311997102989787,2489.941780011964,2486.5759771629337
X-049628.tif,26,3,1,26,31 + 37,Laperouse,0.0,0.4444444444444444,1.3333333333333333,1.7777777777777777,3.5555555555555554,N,59.79599999999999,1.064,79.8,172.8,0.3,6.3,1.346,15.14,11.239999999999998,2.6,1.9920000000000002,1.8479999999999996,1.142,2.962,2.0,0.0,0.3741847836182727,0.3648264344036284,2639.948220562072,2614.4809924126785
X-049629.tif,26,3,1,26,31 + 37,Laperouse,0.0,0.4444444444444444,1.3333333333333333,1.7777777777777777,3.5555555555555554,N,59.79599999999999,1.064,79.8,172.8,0.3,6.3,1.346,15.14,11.239999999999998,2.6,1.9920000000000002,1.8479999999999996,1.142,2.962,2.0,0.0,0.3480047526414168,0.3462312248995174,2545.785688738379,2513.4224738675957
X-049630.tif,26,3,1,26,31 + 37,Laperouse,0.0,0.4444444444444444,1.3333333333333333,1.7777777777777777,3.5555555555555554,N,59.79599999999999,1.064,79.8,172.8,0.3,6.3,1.346,15.14,11.239999999999998,2.6,1.9920000000000002,1.8479999999999996,1.142,2.962,2.0,0.0,0.4274257337456852,0.4243276407968163,2741.836836928901,2737.280276816609
X-049631.tif,27,3,1,27,31 + 37,Neo CL,0.0,1.7777777777777777,4.0,4.0,11.111111111111112,N,68.098,0.372,78.8,165.0,0.48,7.840000000000001,1.298,15.88,12.8,4.88,1.686,1.48,1.1179999999999999,2.846,1.0,0.0,0.2988951093030696,0.2981177589878083,2436.604812935725,2434.95525974026
X-049632.tif,27,3,1,27,31 + 37,Neo CL,0.0,1.7777777777777777,4.0,4.0,11.111111111111112,N,68.098,0.372,78.8,165.0,0.48,7.840000000000001,1.298,15.88,12.8,4.88,1.686,1.48,1.1179999999999999,2.846,1.0,0.0,0.3214275865749517,0.3346668852768595,2467.949322403301,2470.0413311862585
X-049633.tif,27,3,1,27,31 + 37,Neo CL,0.0,1.7777777777777777,4.0,4.0,11.111111111111112,N,68.098,0.372,78.8,165.0,0.48,7.840000000000001,1.298,15.88,12.8,4.88,1.686,1.48,1.1179999999999999,2.846,1.0,0.0,0.2836645732597591,0.2868379011192005,2450.932515314531,2447.855072463768
X-049634.tif,27,3,1,27,31 + 37,Neo CL,0.0,1.7777777777777777,4.0,4.0,11.111111111111112,N,68.098,0.372,78.8,165.0,0.48,7.840000000000001,1.298,15.88,12.8,4.88,1.686,1.48,1.1179999999999999,2.846,1.0,0.0,0.3316774965460853,0.3405769651763289,2569.311215744979,2523.074074074074
X-049635.tif,27,3,1,27,31 + 37,Neo CL,0.0,1.7777777777777777,4.0,4.0,11.111111111111112,N,68.098,0.372,78.8,165.0,0.48,7.840000000000001,1.298,15.88,12.8,4.88,1.686,1.48,1.1179999999999999,2.846,1.0,0.0,0.0,0.0,2461.6940037590075,2464.047590361446
X-049636.tif,28,3,1,28,31 + 37,Maximus CL,0.0,3.111111111111111,1.7777777777777777,3.5555555555555554,8.88888888888889,N,21.502,0.6639999999999999,36.6,177.0,0.44000000000000006,6.62,1.21,9.180000000000001,8.76,3.0800000000000005,1.6220000000000003,1.5150000000000001,1.214,2.4179999999999997,1.0,0.0,0.0,0.0,2359.3192661146777,2361.250645994832
X-049637.tif,28,3,1,28,31 + 37,Maximus CL,0.0,3.111111111111111,1.7777777777777777,3.5555555555555554,8.88888888888889,N,21.502,0.6639999999999999,36.6,177.0,0.44000000000000006,6.62,1.21,9.180000000000001,8.76,3.0800000000000005,1.6220000000000003,1.5150000000000001,1.214,2.4179999999999997,1.0,0.0,0.2839499746753218,0.2920381148215901,2476.1043007427156,2453.3398892633604
X-049638.tif,28,3,1,28,31 + 37,Maximus CL,0.0,3.111111111111111,1.7777777777777777,3.5555555555555554,8.88888888888889,N,21.502,0.6639999999999999,36.6,177.0,0.44000000000000006,6.62,1.21,9.180000000000001,8.76,3.0800000000000005,1.6220000000000003,1.5150000000000001,1.214,2.4179999999999997,1.0,0.0,0.3012681945978662,0.3028390506168847,2515.976164517206,2526.271127819549
X-049639.tif,28,3,1,28,31 + 37,Maximus CL,0.0,3.111111111111111,1.7777777777777777,3.5555555555555554,8.88888888888889,N,21.502,0.6639999999999999,36.6,177.0,0.44000000000000006,6.62,1.21,9.180000000000001,8.76,3.0800000000000005,1.6220000000000003,1.5150000000000001,1.214,2.4179999999999997,1.0,0.0,0.2706454324602926,0.2718507127821902,2408.0275449070778,2392.7083333333335
X-049640.tif,28,3,1,28,31 + 37,Maximus CL,0.0,3.111111111111111,1.7777777777777777,3.5555555555555554,8.88888888888889,N,21.502,0.6639999999999999,36.6,177.0,0.44000000000000006,6.62,1.21,9.180000000000001,8.76,3.0800000000000005,1.6220000000000003,1.5150000000000001,1.214,2.4179999999999997,1.0,0.0,0.2861605796502089,0.2882782131950399,2532.0618611095447,2535.389534883721
X-049641.tif,29,3,1,29,31 + 37,Commodus CL,0.0,4.0,7.111111111111111,8.444444444444445,18.666666666666668,N,22.029999999999998,0.38000000000000006,45.75,172.75,0.17500000000000002,5.125,0.9450000000000001,8.125,7.675,2.975,1.4525000000000001,1.3325,0.8925000000000001,2.2750000000000004,1.0,0.0,0.320632765476157,0.3257092660383301,2506.2452019947723,2455.2560349255264
X-049642.tif,29,3,1,29,31 + 37,Commodus CL,0.0,4.0,7.111111111111111,8.444444444444445,18.666666666666668,N,22.029999999999998,0.38000000000000006,45.75,172.75,0.17500000000000002,5.125,0.9450000000000001,8.125,7.675,2.975,1.4525000000000001,1.3325,0.8925000000000001,2.2750000000000004,1.0,0.0,1.1126176868796591,1.157715997900293,3738.47626296148,3931.7319587628863
X-049643.tif,29,3,1,29,31 + 37,Commodus CL,0.0,4.0,7.111111111111111,8.444444444444445,18.666666666666668,N,22.029999999999998,0.38000000000000006,45.75,172.75,0.17500000000000002,5.125,0.9450000000000001,8.125,7.675,2.975,1.4525000000000001,1.3325,0.8925000000000001,2.2750000000000004,1.0,0.0,0.3017784566873902,0.3036772762008372,2506.2002194950223,2518.6170212765956
X-049644.tif,29,3,1,29,31 + 37,Commodus CL,0.0,4.0,7.111111111111111,8.444444444444445,18.666666666666668,N,22.029999999999998,0.38000000000000006,45.75,172.75,0.17500000000000002,5.125,0.9450000000000001,8.125,7.675,2.975,1.4525000000000001,1.3325,0.8925000000000001,2.2750000000000004,1.0,0.0,0.2906629948899456,0.2873617808212353,2436.6503637795176,2437.7966867469877
X-049645.tif,29,3,1,29,31 + 37,Commodus CL,0.0,4.0,7.111111111111111,8.444444444444445,18.666666666666668,N,22.029999999999998,0.38000000000000006,45.75,172.75,0.17500000000000002,5.125,0.9450000000000001,8.125,7.675,2.975,1.4525000000000001,1.3325,0.8925000000000001,2.2750000000000004,1.0,0.0,0.2991233427335991,0.2921961013684575,2537.233332908607,2520.5445544554455
